market,geometry,month,best_lambda,best_agreement,days
us,V3_frozen,2020-05,0.0,1.0,20
us,V3_frozen,2020-06,35.0,0.9545454545454546,22
us,V3_frozen,2020-07,0.0,1.0,22
us,V3_frozen,2020-08,0.0,1.0,21
us,V3_frozen,2020-09,0.0,1.0,21
us,V3_frozen,2020-10,0.0,1.0,22
us,V3_frozen,2020-11,0.0,1.0,20
us,V3_frozen,2020-12,0.0,1.0,22
us,V3_frozen,2021-01,0.0,1.0,19
us,V3_frozen,2021-02,0.0,1.0,19
us,V3_frozen,2021-03,0.0,1.0,23
us,V3_frozen,2021-04,0.0,1.0,21
us,V3_frozen,2021-05,0.0,1.0,20
us,V3_frozen,2021-06,0.0,1.0,22
us,V3_frozen,2021-07,0.0,1.0,21
us,V3_frozen,2021-08,0.0,1.0,22
us,V3_frozen,2021-09,0.0,1.0,21
us,V3_frozen,2021-10,0.0,1.0,21
us,V3_frozen,2021-11,0.0,1.0,21
us,V3_frozen,2021-12,0.0,1.0,22
us,V3_frozen,2022-01,5.0,0.9,20
us,V3_frozen,2022-02,0.0,0.6842105263157895,19
us,V3_frozen,2022-03,15.0,1.0,23
us,V3_frozen,2022-04,0.0,0.7,20
us,V3_frozen,2022-05,0.0,1.0,21
us,V3_frozen,2022-06,0.0,1.0,21
us,V3_frozen,2022-07,5.0,1.0,20
us,V3_frozen,2022-08,150.0,0.9565217391304348,23
us,V3_frozen,2022-09,5.0,1.0,21
us,V3_frozen,2022-10,0.0,1.0,21
us,V3_frozen,2022-11,15.0,1.0,21
us,V3_frozen,2022-12,15.0,0.7619047619047619,21
us,V3_frozen,2023-01,70.0,1.0,20
us,V3_frozen,2023-02,0.0,0.2631578947368421,19
us,V3_frozen,2023-03,0.0,0.34782608695652173,23
us,V3_frozen,2023-04,0.0,0.0,19
us,V3_frozen,2023-05,0.0,0.3181818181818182,22
us,V3_frozen,2023-06,0.0,1.0,21
us,V3_frozen,2023-07,0.0,1.0,20
us,V3_frozen,2023-08,0.0,1.0,23
us,V3_frozen,2023-09,0.0,1.0,20
us,V3_frozen,2023-10,5.0,1.0,22
us,V3_frozen,2023-11,0.0,1.0,21
us,V3_frozen,2023-12,0.0,1.0,18
de,V0_expanding,1990-01,0.0,1.0,22
de,V0_expanding,1990-02,0.0,1.0,20
de,V0_expanding,1990-03,0.0,1.0,22
de,V0_expanding,1990-04,0.0,1.0,19
de,V0_expanding,1990-05,0.0,1.0,21
de,V0_expanding,1990-06,0.0,1.0,19
de,V0_expanding,1990-07,0.0,1.0,22
de,V0_expanding,1990-08,7.196856730011519,1.0,23
de,V0_expanding,1990-09,0.0,1.0,20
de,V0_expanding,1990-10,0.0,1.0,22
de,V0_expanding,1990-11,4.641588833612778,0.9523809523809523,21
de,V0_expanding,1990-12,0.0,1.0,17
de,V0_expanding,1991-01,0.0,1.0,22
de,V0_expanding,1991-02,0.0,1.0,20
de,V0_expanding,1991-03,0.0,1.0,20
de,V0_expanding,1991-04,0.0,1.0,21
de,V0_expanding,1991-05,0.0,1.0,19
de,V0_expanding,1991-06,0.0,1.0,20
de,V0_expanding,1991-07,0.0,1.0,23
de,V0_expanding,1991-08,100.0,0.8181818181818182,22
de,V0_expanding,1991-09,100.0,1.0,21
de,V0_expanding,1991-10,0.0,1.0,22
de,V0_expanding,1991-11,0.0,1.0,20
de,V0_expanding,1991-12,0.0,1.0,18
de,V0_expanding,1992-01,0.0,1.0,22
de,V0_expanding,1992-02,0.0,1.0,20
de,V0_expanding,1992-03,0.0,1.0,22
de,V0_expanding,1992-04,0.0,1.0,20
de,V0_expanding,1992-05,0.0,1.0,19
de,V0_expanding,1992-06,0.0,1.0,20
de,V0_expanding,1992-07,0.0,0.9565217391304348,23
de,V0_expanding,1992-08,0.0,0.9047619047619048,21
de,V0_expanding,1992-09,0.1,0.7727272727272727,22
de,V0_expanding,1992-10,0.0,1.0,22
de,V0_expanding,1992-11,0.0,0.85,20
de,V0_expanding,1992-12,0.0,1.0,20
de,V0_expanding,1993-01,0.0,1.0,20
de,V0_expanding,1993-02,0.0,1.0,20
de,V0_expanding,1993-03,0.0,1.0,23
de,V0_expanding,1993-04,0.0,1.0,20
de,V0_expanding,1993-05,0.0,1.0,19
de,V0_expanding,1993-06,0.0,1.0,21
de,V0_expanding,1993-07,0.0,1.0,22
de,V0_expanding,1993-08,0.0,1.0,22
de,V0_expanding,1993-09,0.0,1.0,22
de,V0_expanding,1993-10,0.0,1.0,21
de,V0_expanding,1993-11,0.0,1.0,21
de,V0_expanding,1993-12,0.0,1.0,21
de,V0_expanding,1994-01,0.0,1.0,21
de,V0_expanding,1994-02,0.0,1.0,20
de,V0_expanding,1994-03,1.0,0.9565217391304348,23
de,V0_expanding,1994-04,0.0,1.0,19
de,V0_expanding,1994-05,0.0,1.0,20
de,V0_expanding,1994-06,0.0,0.9047619047619048,21
de,V0_expanding,1994-07,0.0,0.9523809523809523,21
de,V0_expanding,1994-08,0.0,1.0,23
de,V0_expanding,1994-09,0.0,1.0,22
de,V0_expanding,1994-10,0.0,0.85,20
de,V0_expanding,1994-11,0.0,1.0,21
de,V0_expanding,1994-12,0.0,1.0,21
de,V0_expanding,1995-01,0.0,1.0,22
de,V0_expanding,1995-02,0.0,1.0,20
de,V0_expanding,1995-03,0.0,0.6521739130434783,23
de,V0_expanding,1995-04,0.0,1.0,18
de,V0_expanding,1995-05,0.0,1.0,21
de,V0_expanding,1995-06,0.0,1.0,20
de,V0_expanding,1995-07,0.0,1.0,21
de,V0_expanding,1995-08,0.0,1.0,23
de,V0_expanding,1995-09,0.0,1.0,21
de,V0_expanding,1995-10,1.93069772888325,1.0,21
de,V0_expanding,1995-11,0.0,1.0,22
de,V0_expanding,1995-12,0.0,1.0,19
de,V0_expanding,1996-01,0.0,1.0,22
de,V0_expanding,1996-02,0.0,1.0,21
de,V0_expanding,1996-03,0.0,1.0,21
de,V0_expanding,1996-04,0.0,1.0,20
de,V0_expanding,1996-05,0.0,1.0,20
de,V0_expanding,1996-06,0.0,1.0,19
de,V0_expanding,1996-07,0.0,1.0,23
de,V0_expanding,1996-08,0.0,1.0,22
de,V0_expanding,1996-09,0.0,1.0,21
de,V0_expanding,1996-10,0.0,1.0,22
de,V0_expanding,1996-11,0.0,1.0,21
de,V0_expanding,1996-12,0.0,1.0,18
de,V0_expanding,1997-01,0.0,1.0,22
de,V0_expanding,1997-02,0.0,1.0,20
de,V0_expanding,1997-03,0.0,1.0,19
de,V0_expanding,1997-04,1.0,1.0,22
de,V0_expanding,1997-05,0.0,1.0,18
de,V0_expanding,1997-06,0.0,1.0,21
de,V0_expanding,1997-07,0.0,1.0,23
de,V0_expanding,1997-08,4.641588833612778,1.0,21
de,V0_expanding,1997-09,10.0,0.9090909090909091,22
de,V0_expanding,1997-10,0.0,0.9545454545454546,22
de,V0_expanding,1997-11,0.0,0.9,20
de,V0_expanding,1997-12,0.1,1.0,19
de,V0_expanding,1998-01,0.0,1.0,21
de,V0_expanding,1998-02,0.0,1.0,20
de,V0_expanding,1998-03,0.0,1.0,22
de,V0_expanding,1998-04,0.0,1.0,20
de,V0_expanding,1998-05,0.0,1.0,19
de,V0_expanding,1998-06,0.0,1.0,20
de,V0_expanding,1998-07,0.0,1.0,23
de,V0_expanding,1998-08,10.0,0.9047619047619048,21
de,V0_expanding,1998-09,0.0,1.0,22
de,V0_expanding,1998-10,0.0,1.0,22
de,V0_expanding,1998-11,500.0,0.7142857142857143,21
de,V0_expanding,1998-12,0.0,0.8,20
de,V0_expanding,1999-01,500.0,0.95,20
de,V0_expanding,1999-02,500.0,1.0,20
de,V0_expanding,1999-03,500.0,1.0,23
de,V0_expanding,1999-04,0.0,1.0,20
de,V0_expanding,1999-05,0.0,1.0,19
de,V0_expanding,1999-06,0.0,1.0,21
de,V0_expanding,1999-07,1.93069772888325,1.0,22
de,V0_expanding,1999-08,3.72759372031494,1.0,22
de,V0_expanding,1999-09,0.0,1.0,22
de,V0_expanding,1999-10,0.0,1.0,21
de,V0_expanding,1999-11,0.0,1.0,22
de,V0_expanding,1999-12,0.0,1.0,21
de,V0_expanding,2000-01,0.0,1.0,21
de,V0_expanding,2000-02,0.0,1.0,21
de,V0_expanding,2000-03,3.72759372031494,1.0,23
de,V0_expanding,2000-04,15.0,1.0,18
de,V0_expanding,2000-05,50.0,1.0,22
de,V0_expanding,2000-06,50.0,1.0,22
de,V0_expanding,2000-07,40.0,1.0,21
de,V0_expanding,2000-08,20.0,1.0,23
de,V0_expanding,2000-09,20.0,1.0,21
de,V0_expanding,2000-10,35.0,1.0,21
de,V0_expanding,2000-11,35.0,1.0,22
de,V0_expanding,2000-12,70.0,1.0,19
de,V0_expanding,2001-01,70.0,1.0,22
de,V0_expanding,2001-02,70.0,1.0,20
de,V0_expanding,2001-03,70.0,0.9090909090909091,22
de,V0_expanding,2001-04,0.0,1.0,19
de,V0_expanding,2001-05,100.0,1.0,22
de,V0_expanding,2001-06,100.0,1.0,21
de,V0_expanding,2001-07,0.0,0.7727272727272727,22
de,V0_expanding,2001-08,0.0,1.0,23
de,V0_expanding,2001-09,0.0,1.0,20
de,V0_expanding,2001-10,0.0,1.0,23
de,V0_expanding,2001-11,0.0,1.0,22
de,V0_expanding,2001-12,0.0,1.0,17
de,V0_expanding,2002-01,1.0,1.0,22
de,V0_expanding,2002-02,0.0,1.0,20
de,V0_expanding,2002-03,10.0,1.0,20
de,V0_expanding,2002-04,40.0,0.8571428571428571,21
de,V0_expanding,2002-05,35.0,1.0,22
de,V0_expanding,2002-06,0.0,0.95,20
de,V0_expanding,2002-07,0.0,1.0,23
de,V0_expanding,2002-08,0.0,1.0,22
de,V0_expanding,2002-09,0.0,1.0,21
de,V0_expanding,2002-10,0.0,1.0,23
de,V0_expanding,2002-11,0.0,1.0,21
de,V0_expanding,2002-12,0.0,1.0,18
de,V0_expanding,2003-01,0.0,1.0,22
de,V0_expanding,2003-02,0.0,1.0,20
de,V0_expanding,2003-03,0.0,1.0,21
de,V0_expanding,2003-04,0.0,1.0,20
de,V0_expanding,2003-05,1.0,0.3333333333333333,21
de,V0_expanding,2003-06,0.0,0.8571428571428571,21
de,V0_expanding,2003-07,0.0,1.0,23
de,V0_expanding,2003-08,0.0,1.0,21
de,V0_expanding,2003-09,10.0,1.0,22
de,V0_expanding,2003-10,15.0,1.0,23
de,V0_expanding,2003-11,0.0,1.0,20
de,V0_expanding,2003-12,0.0,1.0,19
de,V0_expanding,2004-01,0.0,1.0,21
de,V0_expanding,2004-02,0.0,1.0,20
de,V0_expanding,2004-03,20.0,1.0,23
de,V0_expanding,2004-04,0.0,1.0,20
de,V0_expanding,2004-05,20.0,1.0,21
de,V0_expanding,2004-06,0.0,1.0,22
de,V0_expanding,2004-07,5.0,1.0,22
de,V0_expanding,2004-08,20.0,1.0,22
de,V0_expanding,2004-09,0.0,1.0,22
de,V0_expanding,2004-10,0.0,1.0,21
de,V0_expanding,2004-11,0.0,1.0,22
de,V0_expanding,2004-12,0.0,1.0,21
de,V0_expanding,2005-01,0.0,1.0,21
de,V0_expanding,2005-02,0.0,1.0,20
de,V0_expanding,2005-03,0.0,1.0,21
de,V0_expanding,2005-04,7.196856730011519,1.0,21
de,V0_expanding,2005-05,0.0,1.0,22
de,V0_expanding,2005-06,0.0,1.0,22
de,V0_expanding,2005-07,0.0,1.0,21
de,V0_expanding,2005-08,0.0,1.0,23
de,V0_expanding,2005-09,0.0,1.0,22
de,V0_expanding,2005-10,0.0,1.0,21
de,V0_expanding,2005-11,0.0,1.0,22
de,V0_expanding,2005-12,0.0,1.0,21
de,V0_expanding,2006-01,0.0,1.0,22
de,V0_expanding,2006-02,0.0,1.0,20
de,V0_expanding,2006-03,0.0,1.0,23
de,V0_expanding,2006-04,0.0,1.0,18
de,V0_expanding,2006-05,10.0,1.0,22
de,V0_expanding,2006-06,10.0,1.0,22
de,V0_expanding,2006-07,25.0,1.0,21
de,V0_expanding,2006-08,25.0,1.0,23
de,V0_expanding,2006-09,0.0,1.0,21
de,V0_expanding,2006-10,0.0,1.0,22
de,V0_expanding,2006-11,0.0,1.0,22
de,V0_expanding,2006-12,0.0,1.0,19
de,V0_expanding,2007-01,0.0,1.0,22
de,V0_expanding,2007-02,0.0,1.0,20
de,V0_expanding,2007-03,3.72759372031494,1.0,22
de,V0_expanding,2007-04,0.0,1.0,19
de,V0_expanding,2007-05,0.0,1.0,21
de,V0_expanding,2007-06,0.0,1.0,21
de,V0_expanding,2007-07,7.196856730011519,1.0,22
de,V0_expanding,2007-08,21.544346900318832,1.0,23
de,V0_expanding,2007-09,20.0,1.0,20
de,V0_expanding,2007-10,0.0,1.0,23
de,V0_expanding,2007-11,3.72759372031494,1.0,22
de,V0_expanding,2007-12,0.0,1.0,17
de,V0_expanding,2008-01,80.0,1.0,22
de,V0_expanding,2008-02,80.0,1.0,21
de,V0_expanding,2008-03,0.0,1.0,19
de,V0_expanding,2008-04,1.0,0.9545454545454546,22
de,V0_expanding,2008-05,1.0,1.0,21
de,V0_expanding,2008-06,25.0,1.0,21
de,V0_expanding,2008-07,500.0,0.6521739130434783,23
de,V0_expanding,2008-08,500.0,1.0,21
de,V0_expanding,2008-09,500.0,0.5909090909090909,22
de,V0_expanding,2008-10,0.0,1.0,23
de,V0_expanding,2008-11,0.0,1.0,20
de,V0_expanding,2008-12,0.0,1.0,19
de,V0_expanding,2009-01,0.0,1.0,21
de,V0_expanding,2009-02,0.0,1.0,20
de,V0_expanding,2009-03,0.0,1.0,22
de,V0_expanding,2009-04,1000.0,0.65,20
de,V0_expanding,2009-05,1.0,1.0,20
de,V0_expanding,2009-06,10.0,1.0,22
de,V0_expanding,2009-07,5.0,1.0,23
de,V0_expanding,2009-08,0.0,1.0,21
de,V0_expanding,2009-09,0.0,1.0,22
de,V0_expanding,2009-10,1.0,1.0,22
de,V0_expanding,2009-11,1.93069772888325,1.0,21
de,V0_expanding,2009-12,0.0,1.0,20
de,V0_expanding,2010-01,1.0,1.0,20
de,V0_expanding,2010-02,3.72759372031494,1.0,20
de,V0_expanding,2010-03,0.0,1.0,23
de,V0_expanding,2010-04,0.0,1.0,20
de,V0_expanding,2010-05,4.641588833612778,1.0,21
de,V0_expanding,2010-06,3.72759372031494,1.0,22
de,V0_expanding,2010-07,1.0,1.0,22
de,V0_expanding,2010-08,0.0,1.0,22
de,V0_expanding,2010-09,0.0,1.0,22
de,V0_expanding,2010-10,0.0,1.0,21
de,V0_expanding,2010-11,0.0,1.0,22
de,V0_expanding,2010-12,0.0,1.0,21
de,V0_expanding,2011-01,0.0,1.0,21
de,V0_expanding,2011-02,0.0,1.0,20
de,V0_expanding,2011-03,3.72759372031494,1.0,23
de,V0_expanding,2011-04,0.0,1.0,19
de,V0_expanding,2011-05,0.0,1.0,22
de,V0_expanding,2011-06,0.0,1.0,22
de,V0_expanding,2011-07,0.0,1.0,21
de,V0_expanding,2011-08,5.0,1.0,23
de,V0_expanding,2011-09,0.0,1.0,22
de,V0_expanding,2011-10,0.0,0.5714285714285714,21
de,V0_expanding,2011-11,500.0,0.7727272727272727,22
de,V0_expanding,2011-12,500.0,0.9047619047619048,21
de,V0_expanding,2012-01,0.0,1.0,22
de,V0_expanding,2012-02,0.0,1.0,21
de,V0_expanding,2012-03,0.0,1.0,22
de,V0_expanding,2012-04,1.93069772888325,1.0,19
de,V0_expanding,2012-05,1.93069772888325,1.0,22
de,V0_expanding,2012-06,4.641588833612778,0.9047619047619048,21
de,V0_expanding,2012-07,0.0,1.0,22
de,V0_expanding,2012-08,0.0,1.0,23
de,V0_expanding,2012-09,0.0,1.0,20
de,V0_expanding,2012-10,0.0,1.0,23
de,V0_expanding,2012-11,0.0,1.0,22
de,V0_expanding,2012-12,0.0,1.0,17
de,V0_expanding,2013-01,0.0,1.0,22
de,V0_expanding,2013-02,0.0,1.0,20
de,V0_expanding,2013-03,0.0,1.0,20
de,V0_expanding,2013-04,0.0,1.0,21
de,V0_expanding,2013-05,0.0,1.0,22
de,V0_expanding,2013-06,0.0,1.0,20
de,V0_expanding,2013-07,0.0,1.0,23
de,V0_expanding,2013-08,0.0,1.0,22
de,V0_expanding,2013-09,0.0,1.0,21
de,V0_expanding,2013-10,0.0,1.0,23
de,V0_expanding,2013-11,0.0,1.0,21
de,V0_expanding,2013-12,0.0,1.0,18
de,V0_expanding,2014-01,0.0,1.0,22
de,V0_expanding,2014-02,0.0,1.0,20
de,V0_expanding,2014-03,0.1,1.0,21
de,V0_expanding,2014-04,0.0,1.0,20
de,V0_expanding,2014-05,0.0,1.0,21
de,V0_expanding,2014-06,0.0,1.0,21
de,V0_expanding,2014-07,0.0,1.0,23
de,V0_expanding,2014-08,7.196856730011519,1.0,21
de,V0_expanding,2014-09,0.0,1.0,22
de,V0_expanding,2014-10,20.0,0.7727272727272727,22
de,V0_expanding,2014-11,0.0,1.0,20
de,V0_expanding,2014-12,1.93069772888325,1.0,19
de,V0_expanding,2015-01,3.72759372031494,1.0,21
de,V0_expanding,2015-02,0.0,1.0,20
de,V0_expanding,2015-03,0.0,1.0,22
de,V0_expanding,2015-04,1.0,1.0,20
de,V0_expanding,2015-05,3.72759372031494,1.0,19
de,V0_expanding,2015-06,7.196856730011519,1.0,22
de,V0_expanding,2015-07,10.0,0.9565217391304348,23
de,V0_expanding,2015-08,10.0,0.9523809523809523,21
de,V0_expanding,2015-09,0.0,1.0,22
de,V0_expanding,2015-10,150.0,0.6818181818181818,22
de,V0_expanding,2015-11,0.0,1.0,21
de,V0_expanding,2015-12,10.0,0.95,20
de,V0_expanding,2016-01,0.0,1.0,20
de,V0_expanding,2016-02,0.0,1.0,21
de,V0_expanding,2016-03,220.0,0.9523809523809523,21
de,V0_expanding,2016-04,15.0,0.9047619047619048,21
de,V0_expanding,2016-05,4.641588833612778,1.0,21
de,V0_expanding,2016-06,13.894954943731374,0.9090909090909091,22
de,V0_expanding,2016-07,0.0,0.6190476190476191,21
de,V0_expanding,2016-08,220.0,1.0,23
de,V0_expanding,2016-09,0.0,1.0,22
de,V0_expanding,2016-10,0.0,1.0,20
de,V0_expanding,2016-11,1.0,1.0,22
de,V0_expanding,2016-12,0.0,1.0,21
de,V0_expanding,2017-01,0.0,1.0,22
de,V0_expanding,2017-02,0.0,1.0,20
de,V0_expanding,2017-03,0.0,1.0,23
de,V0_expanding,2017-04,0.0,1.0,18
de,V0_expanding,2017-05,0.0,1.0,22
de,V0_expanding,2017-06,0.0,1.0,21
de,V0_expanding,2017-07,1.0,1.0,21
de,V0_expanding,2017-08,1.93069772888325,1.0,23
de,V0_expanding,2017-09,0.0,1.0,21
de,V0_expanding,2017-10,0.0,1.0,20
de,V0_expanding,2017-11,0.0,1.0,22
de,V0_expanding,2017-12,0.0,1.0,19
de,V0_expanding,2018-01,0.0,1.0,22
de,V0_expanding,2018-02,20.0,1.0,20
de,V0_expanding,2018-03,21.544346900318832,1.0,21
de,V0_expanding,2018-04,22.0,1.0,20
de,V0_expanding,2018-05,0.1,1.0,21
de,V0_expanding,2018-06,7.196856730011519,1.0,21
de,V0_expanding,2018-07,10.0,1.0,22
de,V0_expanding,2018-08,3.72759372031494,1.0,23
de,V0_expanding,2018-09,7.196856730011519,1.0,20
de,V0_expanding,2018-10,25.0,1.0,22
de,V0_expanding,2018-11,60.0,1.0,22
de,V0_expanding,2018-12,100.0,1.0,17
de,V0_expanding,2019-01,80.0,1.0,22
de,V0_expanding,2019-02,3.72759372031494,1.0,20
de,V0_expanding,2019-03,0.1,1.0,21
de,V0_expanding,2019-04,0.0,1.0,20
de,V0_expanding,2019-05,1.0,1.0,22
de,V0_expanding,2019-06,1.0,1.0,19
de,V0_expanding,2019-07,0.0,1.0,23
de,V0_expanding,2019-08,20.0,1.0,22
de,V0_expanding,2019-09,0.0,1.0,21
de,V0_expanding,2019-10,1.93069772888325,1.0,22
de,V0_expanding,2019-11,0.0,1.0,21
de,V0_expanding,2019-12,0.0,1.0,18
de,V0_expanding,2020-01,1.0,1.0,22
de,V0_expanding,2020-02,13.894954943731374,1.0,20
de,V0_expanding,2020-03,0.0,1.0,22
de,V0_expanding,2020-04,0.0,1.0,20
de,V0_expanding,2020-05,0.0,0.8,20
de,V0_expanding,2020-06,500.0,1.0,21
de,V0_expanding,2020-07,3.72759372031494,1.0,23
de,V0_expanding,2020-08,0.0,1.0,21
de,V0_expanding,2020-09,3.72759372031494,1.0,22
de,V0_expanding,2020-10,13.894954943731374,1.0,22
de,V0_expanding,2020-11,15.0,1.0,21
de,V0_expanding,2020-12,0.0,1.0,20
de,V0_expanding,2021-01,1.0,1.0,20
de,V0_expanding,2021-02,0.0,1.0,20
de,V0_expanding,2021-03,0.0,1.0,23
de,V0_expanding,2021-04,0.0,1.0,20
de,V0_expanding,2021-05,0.0,1.0,20
de,V0_expanding,2021-06,0.0,1.0,22
de,V0_expanding,2021-07,1.93069772888325,1.0,22
de,V0_expanding,2021-08,0.0,1.0,22
de,V0_expanding,2021-09,4.641588833612778,1.0,22
de,V0_expanding,2021-10,10.0,1.0,21
de,V0_expanding,2021-11,7.196856730011519,1.0,22
de,V0_expanding,2021-12,15.0,1.0,21
de,V0_expanding,2022-01,20.0,1.0,21
de,V0_expanding,2022-02,20.0,0.85,20
de,V0_expanding,2022-03,0.0,1.0,23
de,V0_expanding,2022-04,0.0,1.0,19
de,V0_expanding,2022-05,0.0,0.8636363636363636,22
de,V0_expanding,2022-06,26.826957952797247,0.7272727272727273,22
de,V0_expanding,2022-07,0.0,1.0,21
de,V0_expanding,2022-08,70.0,0.8260869565217391,23
de,V0_expanding,2022-09,0.0,1.0,22
de,V0_expanding,2022-10,0.0,1.0,21
de,V0_expanding,2022-11,0.0,1.0,22
de,V0_expanding,2022-12,1.0,1.0,21
de,V0_expanding,2023-01,0.0,1.0,22
de,V0_expanding,2023-02,0.0,1.0,20
de,V0_expanding,2023-03,7.196856730011519,1.0,23
de,V0_expanding,2023-04,0.0,1.0,18
de,V0_expanding,2023-05,0.0,1.0,22
de,V0_expanding,2023-06,0.0,1.0,22
de,V0_expanding,2023-07,3.72759372031494,1.0,21
de,V0_expanding,2023-08,5.0,1.0,23
de,V0_expanding,2023-09,10.0,1.0,21
de,V0_expanding,2023-10,50.0,0.9090909090909091,22
de,V0_expanding,2023-11,50.0,0.9090909090909091,22
de,V0_expanding,2023-12,0.0,1.0,17
de,V1_window,1990-01,5.0,1.0,22
de,V1_window,1990-02,5.0,1.0,20
de,V1_window,1990-03,5.0,1.0,22
de,V1_window,1990-04,15.0,1.0,19
de,V1_window,1990-05,150.0,1.0,21
de,V1_window,1990-06,150.0,1.0,19
de,V1_window,1990-07,150.0,1.0,22
de,V1_window,1990-08,5.0,0.9130434782608695,23
de,V1_window,1990-09,0.0,1.0,20
de,V1_window,1990-10,0.0,1.0,22
de,V1_window,1990-11,0.0,0.6190476190476191,21
de,V1_window,1990-12,150.0,0.7647058823529411,17
de,V1_window,1991-01,0.0,0.9545454545454546,22
de,V1_window,1991-02,150.0,1.0,20
de,V1_window,1991-03,150.0,1.0,20
de,V1_window,1991-04,150.0,1.0,21
de,V1_window,1991-05,150.0,1.0,19
de,V1_window,1991-06,5.0,1.0,20
de,V1_window,1991-07,15.0,0.21739130434782608,23
de,V1_window,1991-08,0.0,0.18181818181818182,22
de,V1_window,1991-09,0.0,0.0,21
de,V1_window,1991-10,0.0,0.0,22
de,V1_window,1991-11,0.0,0.0,20
de,V1_window,1991-12,0.0,0.0,18
de,V1_window,1992-01,0.0,0.5909090909090909,22
de,V1_window,1992-02,0.0,1.0,20
de,V1_window,1992-03,5.0,1.0,22
de,V1_window,1992-04,5.0,1.0,20
de,V1_window,1992-05,5.0,1.0,19
de,V1_window,1992-06,15.0,1.0,20
de,V1_window,1992-07,35.0,0.9130434782608695,23
de,V1_window,1992-08,0.0,0.8571428571428571,21
de,V1_window,1992-09,0.0,0.5909090909090909,22
de,V1_window,1992-10,0.0,0.5909090909090909,22
de,V1_window,1992-11,0.0,0.15,20
de,V1_window,1992-12,0.0,0.0,20
de,V1_window,1993-01,0.0,0.05,20
de,V1_window,1993-02,0.0,0.9,20
de,V1_window,1993-03,5.0,1.0,23
de,V1_window,1993-04,35.0,1.0,20
de,V1_window,1993-05,35.0,0.21052631578947367,19
de,V1_window,1993-06,0.0,0.7142857142857143,21
de,V1_window,1993-07,0.0,1.0,22
de,V1_window,1993-08,0.0,1.0,22
de,V1_window,1993-09,5.0,1.0,22
de,V1_window,1993-10,0.0,1.0,21
de,V1_window,1993-11,0.0,1.0,21
de,V1_window,1993-12,0.0,1.0,21
de,V1_window,1994-01,5.0,1.0,21
de,V1_window,1994-02,35.0,1.0,20
de,V1_window,1994-03,70.0,0.9565217391304348,23
de,V1_window,1994-04,70.0,1.0,19
de,V1_window,1994-05,150.0,1.0,20
de,V1_window,1994-06,0.0,0.5714285714285714,21
de,V1_window,1994-07,150.0,0.8571428571428571,21
de,V1_window,1994-08,150.0,1.0,23
de,V1_window,1994-09,150.0,0.9545454545454546,22
de,V1_window,1994-10,150.0,0.55,20
de,V1_window,1994-11,150.0,1.0,21
de,V1_window,1994-12,150.0,1.0,21
de,V1_window,1995-01,0.0,0.0,22
de,V1_window,1995-02,0.0,0.15,20
de,V1_window,1995-03,0.0,0.6521739130434783,23
de,V1_window,1995-04,0.0,0.05555555555555555,18
de,V1_window,1995-05,0.0,0.3333333333333333,21
de,V1_window,1995-06,5.0,1.0,20
de,V1_window,1995-07,5.0,1.0,21
de,V1_window,1995-08,0.0,1.0,23
de,V1_window,1995-09,15.0,1.0,21
de,V1_window,1995-10,35.0,0.38095238095238093,21
de,V1_window,1995-11,0.0,0.18181818181818182,22
de,V1_window,1995-12,0.0,0.8947368421052632,19
de,V1_window,1996-01,0.0,1.0,22
de,V1_window,1996-02,0.0,1.0,21
de,V1_window,1996-03,5.0,1.0,21
de,V1_window,1996-04,0.0,1.0,20
de,V1_window,1996-05,5.0,1.0,20
de,V1_window,1996-06,0.0,1.0,19
de,V1_window,1996-07,35.0,1.0,23
de,V1_window,1996-08,35.0,1.0,22
de,V1_window,1996-09,5.0,1.0,21
de,V1_window,1996-10,0.0,1.0,22
de,V1_window,1996-11,0.0,1.0,21
de,V1_window,1996-12,0.0,1.0,18
de,V1_window,1997-01,0.0,1.0,22
de,V1_window,1997-02,0.0,1.0,20
de,V1_window,1997-03,0.0,1.0,19
de,V1_window,1997-04,5.0,1.0,22
de,V1_window,1997-05,0.0,1.0,18
de,V1_window,1997-06,0.0,1.0,21
de,V1_window,1997-07,0.0,1.0,23
de,V1_window,1997-08,15.0,1.0,21
de,V1_window,1997-09,15.0,0.9090909090909091,22
de,V1_window,1997-10,5.0,0.8636363636363636,22
de,V1_window,1997-11,0.0,0.9,20
de,V1_window,1997-12,0.0,0.47368421052631576,19
de,V1_window,1998-01,150.0,1.0,21
de,V1_window,1998-02,0.0,1.0,20
de,V1_window,1998-03,0.0,1.0,22
de,V1_window,1998-04,0.0,1.0,20
de,V1_window,1998-05,0.0,1.0,19
de,V1_window,1998-06,0.0,1.0,20
de,V1_window,1998-07,0.0,1.0,23
de,V1_window,1998-08,15.0,0.8095238095238095,21
de,V1_window,1998-09,0.0,1.0,22
de,V1_window,1998-10,0.0,1.0,22
de,V1_window,1998-11,0.0,0.3333333333333333,21
de,V1_window,1998-12,0.0,0.6,20
de,V1_window,1999-01,0.0,0.3,20
de,V1_window,1999-02,0.0,0.0,20
de,V1_window,1999-03,0.0,0.0,23
de,V1_window,1999-04,0.0,0.75,20
de,V1_window,1999-05,15.0,1.0,19
de,V1_window,1999-06,70.0,1.0,21
de,V1_window,1999-07,15.0,1.0,22
de,V1_window,1999-08,35.0,0.45454545454545453,22
de,V1_window,1999-09,0.0,0.13636363636363635,22
