fit_date,training_start,training_end,observations,scaler_mean,scaler_scale,lambda,objective_180,centers,active_state_count,collapsed_to_one_state,objective_60,delta,changed
2000-07-03,1988-07-22,2000-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3275.057591147077,"[[-0.054368950553323046, 0.43869945107659575, 0.5092435601976855], [2.096348704403626, -0.6569360107843708, -0.47253176020266896]]",2,False,3275.057591147077,0.0,False
2000-07-03,1988-07-22,2000-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3316.3071377607134,"[[-0.054368950553323046, 0.43869945107659575, 0.5092435601976855], [2.096348704403626, -0.6569360107843708, -0.47253176020266896]]",2,False,3316.307137760713,4.547473508864641e-13,False
2000-07-03,1988-07-22,2000-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3446.299873548665,"[[0.011277314200547952, 0.402999469734257, 0.5058619150327163], [2.2801270887435665, -0.7381854629921883, -0.7020965090219228]]",2,False,3446.299873548665,0.0,False
2001-01-02,1989-01-19,2001-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3346.356615609373,"[[-0.22938454021728677, 0.8328591943388609, 0.914152531278679], [0.9446802037383749, -0.40778257523561473, -0.2729588588104849]]",2,False,3346.356615609373,0.0,False
2001-01-02,1989-01-19,2001-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3388.633595697827,"[[-0.28274523512356725, 0.8458387636122955, 0.92208623796412], [0.9292332198923898, -0.3574923005047807, -0.22132817415060047]]",2,False,3388.633595697827,0.0,False
2001-01-02,1989-01-19,2001-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3518.5986344956686,"[[-0.2550088344375825, 0.7997171195261986, 0.8844104366103918], [0.9401961366888082, -0.35290429076747787, -0.22208867855630926]]",2,False,3518.5986344956686,0.0,False
2001-07-02,1989-07-24,2001-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3326.2752192443695,"[[-0.21211247657504095, 0.8610571054005305, 0.9412564248363477], [0.9507389902803706, -0.419181876174931, -0.311751180179801]]",2,False,3326.275219244369,4.547473508864641e-13,False
2001-07-02,1989-07-24,2001-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3373.3767220366813,"[[-0.2692644267869575, 0.8770907115123667, 0.9528465595407187], [0.9356556030057707, -0.37170615941982277, -0.26258436250239997]]",2,False,3373.3767220366813,0.0,False
2001-07-02,1989-07-24,2001-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3503.376722036678,"[[-0.2692644267869575, 0.8770907115123667, 0.9528465595407187], [0.9356556030057707, -0.37170615941982277, -0.26258436250239997]]",2,False,3503.376722036678,0.0,False
2002-01-02,1990-01-19,2002-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3243.795295358919,"[[-0.14683839667884352, 0.7174922979855705, 0.8202926569629263], [1.0660931250267602, -0.5190616084912364, -0.478581741480953]]",2,False,3243.795295358919,0.0,False
2002-01-02,1990-01-19,2002-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3290.178845159995,"[[-0.12848327856187475, 0.6686962147031663, 0.775835396553318], [1.0977395962756373, -0.521836630621396, -0.48816007877154843]]",2,False,3290.178845159995,0.0,False
2002-01-02,1990-01-19,2002-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3409.7017405201395,"[[0.05186320913782853, 0.34465434997967753, 0.46490713526311], [1.753010744382946, -0.7296759684909238, -0.8040442358564618]]",2,False,3409.7017405201395,0.0,False
2002-07-01,1990-07-23,2002-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3193.6589749111777,"[[-0.20304971583575737, 0.7830987364230835, 0.8594163410770436], [1.0358292048442999, -0.5073092862313932, -0.4759216332388762]]",2,False,3193.6589749111777,0.0,False
2002-07-01,1990-07-23,2002-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3238.081563572015,"[[-0.20304971583575737, 0.7830987364230835, 0.8594163410770436], [1.0358292048442999, -0.5073092862313932, -0.4759216332388762]]",2,False,3238.081563572015,0.0,False
2002-07-01,1990-07-23,2002-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3353.8656871228563,"[[-0.17820239439940067, 0.7462504145488591, 0.8524853045483268], [1.0096228885061629, -0.47192862497193333, -0.46230731522003915]]",2,False,3353.8656871228563,0.0,False
2003-01-02,1991-01-28,2003-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3523.867769520217,"[[0.08303385494264438, 0.300406392287353, 0.3885396456358439], [2.144375678921394, -0.7498041135212317, -0.8755606467009694]]",2,False,3523.867769520217,0.0,False
2003-01-02,1991-01-28,2003-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3558.771232039447,"[[0.08303385494264438, 0.300406392287353, 0.3885396456358439], [2.144375678921394, -0.7498041135212317, -0.8755606467009694]]",2,False,3558.771232039447,0.0,False
2003-01-02,1991-01-28,2003-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3651.568095586259,"[[0.03781982859189111, 0.3586782635574731, 0.46003981933461746], [1.8284451897263851, -0.6710621097417566, -0.7839561033425816]]",2,False,3651.568095586259,0.0,False
