agreement,grid
0.8708139534883721,15|20|21.5443|22|51.7947|70|150|500
0.8708139534883721,5|13.895|20|22|100|150|500|1000
0.8706976744186047,3.72759|4.64159|5|13.895|100|150|220|500
0.8706976744186047,15|20|22|40|50|150|220|500
0.8705813953488372,3.72759|5|13.895|150|1000
0.8705813953488372,3.72759|5|13.895|150|500|1000
0.8705813953488372,4.64159|5|13.895|22|150|220|500
0.8705813953488372,4.64159|5|13.895|20|22|150|220|500
0.8704651162790698,4.64159|5|13.895|22|100|150|220|500
0.8704651162790698,15|20|22|40|51.7947|70|150|500
0.8703488372093023,3.72759|4.64159|5|13.895|150|1000
0.8703488372093023,3.72759|4.64159|5|13.895|150|500|1000
0.8702325581395349,5|13.895|21.5443|22|40|100|150|500
0.8702325581395349,15|20|21.5443|22|50|70|150|500
0.8701162790697674,4.64159|5|13.895|150|1000
0.8701162790697674,4.64159|5|13.895|150|500|1000
0.8701162790697674,3.72759|5|13.895|40|100|150|500
0.8701162790697674,13.895|15|20|21.5443|22|150|500
0.8701162790697674,3.72759|5|13.895|20|40|100|150|500
0.8701162790697674,3.72759|5|13.895|22|40|100|150|500
0.87,5|13.895|21.5443|22|100|150|500
0.87,5|13.895|20|21.5443|22|100|150|500
0.8698837209302326,3.72759|5|13.895|22|70|150|500
0.8698837209302326,15|20|22|51.7947|70|150|500
0.8698837209302326,3.72759|5|13.895|20|22|70|150|500
0.8698837209302326,3.72759|5|13.895|22|70|100|150|500
0.8698837209302326,5|13.895|22|40|100|150|220|500
0.8698837209302326,15|20|22|40|50|70|150|500
0.8698837209302326,15|20|22|51.7947|60|70|150|500
0.8697674418604651,13.895|15|20|22|40|150|500
0.8697674418604651,13.895|15|20|21.5443|22|40|150|500
0.8696511627906977,4.64159|5|13.895|22|40|100|150|500
0.8695348837209302,13.895|15|20|22|150|500
0.8695348837209302,0|0.1|1|5|10|13.895|15
0.8695348837209302,0|10|13.895|20|22|100|150|1000
0.8694186046511628,3.72759|5|13.895|22|70|80|150|500
0.8694186046511628,15|20|22|51.7947|80|100|150|1000
0.8693023255813953,3.72759|5|13.895|22|40|150|500
0.8693023255813953,15|20|22|50|70|150|500
0.8693023255813953,3.72759|5|13.895|20|22|40|150|500
0.8693023255813953,15|20|22|50|51.7947|70|150|500
0.8693023255813953,15|20|22|50|60|70|150|500
0.8690697674418605,3.72759|5|13.895|22|150|500
0.8690697674418605,3.72759|5|13.895|20|22|150|500
0.8690697674418605,3.72759|13.895|22|60|70|80|150|500
0.8689534883720931,3.72759|5|13.895|100|150|500
0.8689534883720931,3.72759|5|13.895|20|100|150|500
0.8689534883720931,3.72759|5|13.895|22|100|150|500
0.8689534883720931,3.72759|5|13.895|20|22|100|150|500
