agreement,grid
0.9538713067850052,0.1|20|21.5443|22|60|70|150
0.9538713067850052,0|0.1|7.19686|21.5443|70|150|220
0.9538713067850052,0|0.1|13.895|20|21.5443|25|220
0.9538713067850052,0|10|13.895|20|21.5443|25|220
0.9538713067850052,0|10|20|21.5443|26.827|150|220
0.9538713067850052,0|15|21.5443|25|60|150|220
0.9538713067850052,15|20|21.5443|25|60|150|220
0.9538713067850052,0|15|21.5443|25|60|150|500
0.9538713067850052,15|20|21.5443|25|60|150|500
0.9538713067850052,0|0.1|7.19686|21.5443|70|150|1000
0.9538713067850052,0|10|20|25|60|150|1000
0.9538713067850052,0|10|20|25|220|500|1000
0.9538713067850052,0|15|20|21.5443|220|500|1000
0.9538713067850052,0|15|21.5443|25|60|150|1000
0.9538713067850052,10|20|25|60|150|220|1000
0.9538713067850052,10|20|25|60|150|500|1000
0.9538713067850052,15|20|21.5443|25|60|150|1000
0.9538713067850052,15|21.5443|25|60|150|220|1000
0.9538713067850052,15|21.5443|25|60|150|500|1000
0.9538713067850052,0.1|20|21.5443|22|25|60|70|150
0.9538713067850052,0|0.1|7.19686|10|21.5443|70|150|220
0.9538713067850052,0|0.1|7.19686|20|21.5443|70|150|220
0.9538713067850052,0|0.1|7.19686|21.5443|25|70|150|220
0.9538713067850052,0|0.1|7.19686|21.5443|60|70|150|220
