agreement,grid
0.8445589645254075,1.9307|15|25|30|40|51.7947|220
0.8445589645254075,1.9307|20|21.5443|26.827|40|50|220
0.8445589645254075,1.9307|20|22|26.827|40|50|220
0.8445589645254075,1.9307|15|21.5443|22|25|30|51.7947|220
0.8445589645254075,1.9307|15|21.5443|25|30|35|51.7947|220
0.8445589645254075,1.9307|15|21.5443|25|30|40|51.7947|220
0.8445589645254075,1.9307|15|25|30|35|40|51.7947|220
0.8445589645254075,1.9307|20|21.5443|22|26.827|40|50|220
0.8445589645254075,1.9307|20|22|26.827|35|40|50|220
0.8445589645254075,1.9307|15|25|26.827|35|51.7947|220|1000
0.8444391179290508,1.9307|22|35|50|220
0.8444391179290508,1.9307|20|22|26.827|35|50|220
0.8444391179290508,1.9307|15|20|25|40|50|51.7947|220
0.8444391179290508,7.19686|10|20|25|26.827|35|51.7947|1000
0.8444391179290508,7.19686|10|20|25|35|40|51.7947|1000
0.8443192713326941,1.9307|15|21.5443|30|51.7947|220
0.8443192713326941,1.9307|15|22|30|51.7947|220
0.8443192713326941,1.9307|15|25|51.7947|220|1000
0.8443192713326941,1.9307|15|21.5443|22|30|51.7947|220
0.8443192713326941,1.9307|15|21.5443|30|40|51.7947|220
0.8443192713326941,1.9307|15|22|30|40|51.7947|220
0.8443192713326941,1.9307|15|25|26.827|51.7947|220|1000
0.8443192713326941,7.19686|10|20|25|35|51.7947|1000
0.8443192713326941,1.9307|15|20|26.827|35|50|51.7947|220
0.8443192713326941,1.9307|15|21.5443|22|30|40|51.7947|220
0.8443192713326941,1.9307|15|25|35|40|51.7947|220|1000
0.8443192713326941,7.19686|10|13.895|20|25|35|51.7947|1000
0.8443192713326941,7.19686|10|22|25|26.827|35|51.7947|1000
0.8443192713326941,7.19686|10|22|25|35|40|51.7947|1000
0.8443192713326941,7.19686|10|25|26.827|35|40|51.7947|1000
0.8441994247363375,1.9307|20|21.5443|50|220
0.8441994247363375,1.9307|20|21.5443|22|50|220
0.8441994247363375,1.9307|15|25|35|51.7947|220|1000
0.8441994247363375,7.19686|10|22|25|35|51.7947|1000
0.8441994247363375,7.19686|10|25|26.827|35|51.7947|1000
0.8441994247363375,7.19686|10|25|35|40|51.7947|1000
0.8441994247363375,7.19686|10|13.895|22|25|35|51.7947|1000
0.8441994247363375,7.19686|10|13.895|25|26.827|35|51.7947|1000
0.8441994247363375,7.19686|10|13.895|25|35|40|51.7947|1000
0.8441994247363375,7.19686|10|20|22|25|35|51.7947|1000
0.8441994247363375,7.19686|10|21.5443|25|26.827|35|51.7947|1000
0.8441994247363375,7.19686|10|21.5443|25|35|40|51.7947|1000
0.8440795781399808,7.19686|10|25|35|51.7947|1000
0.8440795781399808,7.19686|10|13.895|25|35|51.7947|1000
0.8440795781399808,7.19686|10|20|25|40|51.7947|1000
0.8440795781399808,7.19686|10|21.5443|25|35|51.7947|1000
0.8440795781399808,7.19686|10|13.895|20|25|40|51.7947|1000
